customer_id,gender,senior_citizen,has_partner,has_dependents,age,tenure_months,contract,payment_method,internet_service,num_products,monthly_charges,total_charges,support_calls,churn
CUST01042,Male,0,No,Yes,22,59,Two year,Bank transfer,DSL,2,103.02,6110.73,2.0,0
CUST01043,Male,0,No,No,58,10,Month-to-month,Electronic check,Fiber optic,2,114.83,1184.53,2.0,1
CUST01044,Male,0,No,Yes,29,64,Month-to-month,Credit card,No,1,50.46,3185.35,4.0,1
CUST01045,Male,0,No,No,43,63,Two year,Bank transfer,DSL,1,46.45,2793.17,2.0,0
CUST01046,Female,0,No,Yes,63,49,Month-to-month,Electronic check,DSL,3,47.99,2351.97,2.0,1
CUST01047,Female,0,Yes,No,51,64,Month-to-month,Electronic check,Fiber optic,1,47.77,3036.2,2.0,0
CUST01048,Male,0,No,No,66,32,Month-to-month,Electronic check,Fiber optic,4,23.59,732.57,1.0,1
CUST01049,Male,0,No,Yes,31,7,Month-to-month,Electronic check,Fiber optic,1,112.69,836.63,5.0,1
CUST01050,Female,1,Yes,No,43,21,Month-to-month,Bank transfer,Fiber optic,3,41.37,875.7,5.0,1
CUST01051,Female,0,No,No,62,20,One year,Electronic check,No,3,62.0,1191.18,0.0,1
CUST01052,Male,0,Yes,No,44,26,Two year,Mailed check,DSL,4,20.97,484.9,0.0,1
CUST01053,Male,0,Yes,No,26,68,One year,Credit card,DSL,3,105.8,7181.27,2.0,0
CUST01054,Male,0,Yes,No,43,15,Month-to-month,Mailed check,DSL,1,93.12,1351.48,1.0,1
CUST01055,Female,0,No,No,74,14,Month-to-month,Electronic check,Fiber optic,2,114.68,1601.9,2.0,1
CUST01056,Female,0,No,No,64,27,Month-to-month,Credit card,Fiber optic,2,98.16,2701.63,1.0,1
CUST01057,Female,0,No,No,74,40,Month-to-month,Electronic check,No,1,51.37,1985.81,3.0,1
CUST01058,Female,0,No,Yes,39,58,Month-to-month,Credit card,Fiber optic,1,44.79,2602.21,2.0,1
CUST01059,Female,0,No,No,64,28,Two year,Bank transfer,Fiber optic,3,89.77,2559.31,0.0,1
CUST01060,Male,0,Yes,No,73,26,Month-to-month,Bank transfer,DSL,2,56.41,1462.35,2.0,1
CUST01061,Male,0,Yes,No,47,63,Month-to-month,Bank transfer,Fiber optic,2,76.62,4863.14,2.0,1
CUST01062,Male,0,Yes,Yes,60,66,Month-to-month,Mailed check,DSL,4,20.63,1347.22,0.0,1
CUST01063,Male,0,Yes,No,65,25,Month-to-month,Credit card,No,3,26.19,663.29,0.0,0
CUST01064,Female,0,No,No,34,3,One year,Credit card,Fiber optic,3,73.54,242.66,0.0,1
CUST01065,Male,0,No,No,43,44,Two year,Mailed check,DSL,3,76.61,3342.24,5.0,0
CUST01066,Female,0,Yes,No,53,42,Month-to-month,Mailed check,Fiber optic,1,95.15,4095.83,3.0,0
CUST01067,Female,0,Yes,No,18,6,Month-to-month,Credit card,DSL,2,33.2,228.08,2.0,1
CUST01068,Male,0,No,No,25,39,Two year,Mailed check,Fiber optic,4,71.32,2846.63,2.0,0
CUST01069,Male,1,Yes,No,66,52,One year,Credit card,DSL,4,39.44,2104.43,1.0,1
CUST01070,Male,0,No,No,52,23,Two year,Bank transfer,Fiber optic,3,29.32,690.72,3.0,0
CUST01071,Male,0,Yes,No,69,50,Month-to-month,Bank transfer,Fiber optic,2,61.05,3121.79,1.0,1
CUST01072,Male,0,No,Yes,32,43,Month-to-month,Electronic check,Fiber optic,3,36.33,1571.59,2.0,1
CUST01073,Male,1,No,Yes,64,19,Month-to-month,Electronic check,Fiber optic,1,42.18,764.93,0.0,1
CUST01074,Female,0,No,No,73,69,Month-to-month,Mailed check,DSL,1,51.76,3572.18,2.0,1
CUST01075,Female,0,No,No,39,51,One year,Bank transfer,Fiber optic,2,45.94,2292.63,4.0,1
CUST01076,Female,1,No,No,31,11,Month-to-month,Bank transfer,Fiber optic,2,28.76,211.27,3.0,1
CUST01077,Male,0,No,No,43,12,Month-to-month,Bank transfer,Fiber optic,1,28.99,305.25,1.0,1
CUST01078,Female,0,Yes,No,45,8,Month-to-month,Bank transfer,No,2,39.32,318.2,1.0,1
CUST01079,Male,1,Yes,No,40,24,Two year,Credit card,DSL,1,25.06,654.54,1.0,0
CUST01080,Male,1,No,No,31,41,Month-to-month,Electronic check,Fiber optic,2,82.65,3345.87,1.0,0
CUST01081,Female,0,Yes,No,41,36,Month-to-month,Bank transfer,Fiber optic,3,48.73,1804.79,1.0,1
CUST01082,Female,0,Yes,No,19,55,One year,Electronic check,Fiber optic,3,47.97,2577.82,2.0,0
CUST01083,Male,0,No,Yes,62,9,Month-to-month,Mailed check,Fiber optic,1,,432.82,1.0,1
CUST01084,Male,0,No,Yes,43,47,Month-to-month,Electronic check,DSL,2,86.28,4127.62,2.0,1
CUST01085,Female,0,No,No,31,15,Month-to-month,Mailed check,Fiber optic,3,107.06,1608.28,2.0,1
CUST01086,Female,1,No,No,73,48,Two year,Mailed check,DSL,2,95.91,4595.0,2.0,1
CUST01087,Female,0,No,Yes,68,42,One year,Electronic check,Fiber optic,2,92.75,3907.26,1.0,1
CUST01088,Female,0,No,No,24,60,One year,Mailed check,Fiber optic,2,68.44,4046.08,2.0,1
CUST01089,Female,0,No,No,20,70,Two year,Credit card,DSL,4,89.38,6240.06,0.0,0
CUST01090,Female,0,No,No,64,12,Two year,Electronic check,Fiber optic,1,75.28,903.49,0.0,0
CUST01091,Male,0,No,Yes,40,2,One year,Bank transfer,DSL,2,41.63,144.83,2.0,1
CUST01092,Female,0,Yes,No,63,7,Month-to-month,Mailed check,No,2,40.86,202.5,1.0,1
CUST01093,Male,0,No,Yes,60,3,One year,Electronic check,Fiber optic,2,49.64,237.07,1.0,1
CUST01094,Male,0,No,Yes,64,3,Month-to-month,Electronic check,Fiber optic,1,111.08,327.01,7.0,1
CUST01095,Female,0,Yes,Yes,62,27,Two year,Electronic check,No,1,74.74,1962.45,0.0,0
CUST01096,Female,0,Yes,No,35,40,One year,Bank transfer,Fiber optic,1,93.39,3671.02,0.0,1
CUST01097,Female,0,No,Yes,55,33,Month-to-month,Electronic check,DSL,4,54.66,1817.44,3.0,0
CUST01098,Male,0,Yes,Yes,52,1,Month-to-month,Electronic check,No,3,60.77,0.0,1.0,1
CUST01099,Male,1,No,Yes,68,8,Month-to-month,Electronic check,DSL,3,32.56,232.47,1.0,1
CUST01100,Female,1,Yes,No,32,32,Month-to-month,Bank transfer,Fiber optic,3,37.13,1175.66,0.0,1
CUST01101,Female,0,No,No,42,48,Month-to-month,Bank transfer,No,1,,4988.7,7.0,0
CUST01102,Male,0,No,Yes,72,4,Month-to-month,Mailed check,Fiber optic,3,78.48,364.84,3.0,0
CUST01103,Male,0,No,No,54,70,Month-to-month,Mailed check,DSL,2,53.75,3730.35,2.0,1
CUST01104,Female,0,Yes,No,45,19,One year,Mailed check,DSL,2,100.29,1894.88,2.0,1
CUST01105,Female,0,Yes,Yes,27,32,Month-to-month,Electronic check,DSL,3,44.65,1349.03,1.0,1
CUST01106,Female,0,No,Yes,56,9,Month-to-month,Mailed check,Fiber optic,3,117.6,956.45,3.0,1
CUST01107,Male,0,No,Yes,74,12,Month-to-month,Bank transfer,DSL,3,54.48,,1.0,1
CUST01108,Male,0,No,No,34,11,Two year,Mailed check,No,1,53.73,647.18,2.0,0
CUST01109,Female,0,No,No,56,46,Month-to-month,Bank transfer,Fiber optic,4,51.19,2393.74,1.0,1
CUST01110,Female,0,No,Yes,39,16,Month-to-month,Bank transfer,No,4,32.21,534.53,1.0,1
CUST01111,Female,0,No,Yes,43,1,One year,Electronic check,No,2,31.11,0.0,0.0,1
CUST01112,Male,0,No,No,61,63,Month-to-month,Electronic check,No,1,84.81,5307.45,3.0,1
CUST01113,Male,0,No,No,42,21,Month-to-month,Mailed check,DSL,1,107.51,2214.82,3.0,1
CUST01114,Male,0,Yes,No,34,30,Month-to-month,Bank transfer,Fiber optic,4,99.05,2963.2,2.0,0
CUST01115,Female,0,Yes,Yes,30,13,One year,Electronic check,DSL,2,34.11,431.98,2.0,1
CUST01116,Female,0,No,No,37,34,One year,Credit card,DSL,2,74.56,2484.94,1.0,1
CUST01117,Female,1,Yes,Yes,42,4,One year,Mailed check,Fiber optic,1,30.56,139.7,3.0,0
CUST01118,Male,0,No,No,21,28,Month-to-month,Electronic check,No,1,24.53,698.29,1.0,1
CUST01119,Male,1,No,Yes,27,59,One year,Bank transfer,DSL,3,85.64,5016.32,1.0,1
CUST01120,Male,0,Yes,Yes,20,27,Month-to-month,Electronic check,DSL,2,73.52,2000.25,3.0,1
CUST01121,Female,1,No,No,58,69,Month-to-month,Mailed check,DSL,4,28.2,,3.0,0
CUST01122,Female,0,Yes,No,62,25,Month-to-month,Mailed check,No,3,23.49,658.65,2.0,0
CUST01123,Male,0,No,No,35,3,One year,Electronic check,No,3,118.98,381.47,2.0,1
CUST01124,Female,0,Yes,Yes,64,68,Month-to-month,Credit card,DSL,1,23.0,1587.06,3.0,0
CUST01125,Female,0,No,No,53,25,One year,Credit card,Fiber optic,1,64.45,1599.24,1.0,0
CUST01126,Male,0,Yes,No,64,20,Two year,Electronic check,No,2,70.46,1460.69,1.0,1
CUST01127,Male,0,No,No,39,34,Month-to-month,Mailed check,Fiber optic,2,31.73,1025.3,1.0,1
CUST01128,Male,0,No,No,51,26,Month-to-month,Electronic check,Fiber optic,1,36.91,1005.35,3.0,1
CUST01129,Male,0,Yes,Yes,64,5,Month-to-month,Credit card,DSL,4,55.18,261.52,4.0,1
CUST01130,Male,1,No,No,25,61,Month-to-month,Electronic check,Fiber optic,2,96.17,5940.92,5.0,1
CUST01131,Female,1,No,No,57,9,Month-to-month,Mailed check,Fiber optic,1,70.71,665.8,2.0,1
CUST01132,Male,0,Yes,No,66,50,Two year,Electronic check,Fiber optic,1,83.79,4186.11,2.0,0
CUST01133,Female,0,Yes,No,61,6,Month-to-month,Electronic check,DSL,1,118.52,699.3,1.0,1
CUST01134,Female,0,Yes,No,36,60,One year,Bank transfer,DSL,4,96.8,5834.28,2.0,1
CUST01135,Male,0,Yes,No,59,44,Month-to-month,Bank transfer,DSL,1,63.44,2815.22,5.0,1
CUST01136,Male,0,No,No,58,11,Two year,Mailed check,Fiber optic,2,64.64,691.12,3.0,0
CUST01137,Female,1,Yes,No,54,66,Two year,Bank transfer,No,3,81.88,5408.67,2.0,1
CUST01138,Female,0,No,No,23,47,One year,Mailed check,No,1,86.54,4112.2,1.0,1
CUST01139,Female,1,Yes,No,69,3,Two year,Electronic check,DSL,1,70.07,142.04,5.0,1
CUST01140,Male,0,Yes,No,43,30,Month-to-month,Electronic check,No,1,84.49,2570.99,2.0,1
CUST01141,Female,0,Yes,Yes,51,21,Month-to-month,Mailed check,DSL,2,22.35,495.41,2.0,1
CUST01142,Male,0,Yes,Yes,73,28,One year,Bank transfer,Fiber optic,1,62.96,1822.21,1.0,0
CUST01143,Male,0,No,No,62,62,One year,Credit card,Fiber optic,1,47.89,2933.4,1.0,1
CUST01144,Female,0,Yes,Yes,23,33,Two year,Electronic check,DSL,3,32.92,1086.65,0.0,0
CUST01145,Male,1,No,No,54,35,Month-to-month,Mailed check,DSL,1,29.95,1058.5,3.0,1
CUST01146,Female,0,No,No,74,52,Month-to-month,Electronic check,DSL,3,80.32,4213.58,3.0,0
CUST01147,Female,0,Yes,No,50,34,Month-to-month,Credit card,Fiber optic,3,72.36,2481.7,1.0,1
CUST01148,Male,0,Yes,No,70,41,Two year,Credit card,Fiber optic,2,45.36,1797.78,2.0,0
CUST01149,Male,0,Yes,No,39,51,Two year,Electronic check,Fiber optic,2,67.1,3436.65,4.0,1
CUST01150,Female,0,Yes,No,38,47,One year,Bank transfer,No,1,69.22,3353.55,2.0,0
CUST01151,Male,1,No,No,23,58,Month-to-month,Bank transfer,Fiber optic,3,39.5,2321.59,1.0,1
CUST01152,Male,0,No,No,23,57,One year,Electronic check,No,2,85.21,4938.87,3.0,0
CUST01153,Female,0,No,Yes,72,23,One year,Mailed check,Fiber optic,3,98.09,2308.22,6.0,1
CUST01154,Male,0,No,No,65,48,Month-to-month,Bank transfer,DSL,1,99.15,4827.32,2.0,1
CUST01155,Female,0,Yes,Yes,21,22,One year,Electronic check,DSL,4,80.25,1781.0,0.0,1
CUST01156,Female,0,Yes,No,47,17,Month-to-month,Mailed check,Fiber optic,1,71.16,1235.81,3.0,1
CUST01157,Male,0,No,No,28,69,Month-to-month,Electronic check,Fiber optic,2,26.1,1813.68,1.0,1
CUST01158,Female,0,No,No,47,11,Month-to-month,Mailed check,No,2,48.78,536.8,1.0,1
CUST01159,Male,1,Yes,Yes,48,15,One year,Credit card,DSL,1,29.33,477.06,1.0,0
CUST01160,Female,0,Yes,No,41,35,Two year,Mailed check,DSL,2,116.38,4047.25,5.0,1
CUST01161,Male,1,Yes,No,72,33,One year,Electronic check,DSL,3,33.51,1200.1,0.0,0
CUST01162,Female,0,No,No,26,16,One year,Electronic check,DSL,3,35.18,516.48,3.0,1
CUST01163,Female,0,No,No,72,34,Month-to-month,Bank transfer,Fiber optic,3,108.96,3745.21,1.0,0
CUST01164,Male,0,Yes,No,20,66,One year,Electronic check,No,2,114.39,7618.67,,0
CUST01165,Male,1,Yes,Yes,68,40,Month-to-month,Bank transfer,Fiber optic,2,96.58,3854.37,2.0,0
CUST01166,Male,0,Yes,No,48,28,One year,Electronic check,Fiber optic,1,20.54,519.47,0.0,1
CUST01167,Male,0,Yes,No,57,47,Month-to-month,Bank transfer,Fiber optic,2,20.13,1003.89,3.0,0
CUST01168,Male,1,No,No,54,39,One year,Credit card,DSL,1,57.81,2264.76,1.0,1
CUST01169,Male,0,No,No,53,70,One year,Credit card,No,2,34.34,2444.47,1.0,0
CUST01170,Male,0,Yes,Yes,41,20,One year,Electronic check,Fiber optic,2,21.84,431.33,1.0,1
CUST01171,Male,0,No,No,48,1,One year,Bank transfer,DSL,2,66.41,153.01,4.0,1
CUST01172,Male,0,Yes,Yes,23,63,Month-to-month,Electronic check,Fiber optic,2,114.31,7095.68,1.0,1
CUST01173,Female,0,No,No,19,67,Two year,Bank transfer,Fiber optic,4,52.38,3528.27,2.0,1
CUST01174,Male,0,No,Yes,37,4,Month-to-month,Electronic check,DSL,2,86.11,411.53,1.0,0
CUST01175,Female,0,Yes,Yes,45,58,Two year,Bank transfer,DSL,4,85.22,4948.03,2.0,0
CUST01176,Male,0,No,No,28,25,One year,Mailed check,Fiber optic,3,45.11,1142.87,0.0,0
CUST01177,Male,0,Yes,No,21,47,Month-to-month,Credit card,DSL,2,85.04,3975.18,2.0,0
CUST01178,Female,0,Yes,No,32,38,Two year,Bank transfer,DSL,2,41.23,1567.77,2.0,0
CUST01179,Female,0,Yes,Yes,23,15,One year,Mailed check,Fiber optic,1,32.2,399.41,2.0,1
CUST01180,Male,0,Yes,No,71,63,Two year,Credit card,Fiber optic,3,90.14,5642.9,1.0,0
CUST01181,Female,0,No,No,66,21,One year,Electronic check,Fiber optic,2,31.34,618.8,2.0,1
CUST01182,Male,0,Yes,Yes,47,57,Month-to-month,Credit card,No,4,119.69,6855.79,0.0,1
CUST01183,Female,0,No,Yes,73,53,Month-to-month,Bank transfer,Fiber optic,2,38.35,2003.98,4.0,1
CUST01184,Male,0,No,Yes,55,46,Month-to-month,Credit card,Fiber optic,3,79.41,3625.74,,0
CUST01185,Female,0,Yes,No,68,14,Two year,Electronic check,No,3,61.14,837.06,5.0,1
CUST01186,Male,0,Yes,No,74,17,One year,Electronic check,Fiber optic,2,32.64,517.45,2.0,1
CUST01187,Female,0,Yes,No,19,39,Month-to-month,Bank transfer,DSL,1,22.78,901.87,3.0,1
CUST01188,Male,0,Yes,Yes,32,9,One year,Credit card,DSL,2,82.27,759.31,2.0,1
CUST01189,Female,0,Yes,Yes,28,6,One year,Electronic check,Fiber optic,2,100.68,645.33,3.0,1
CUST01190,Male,0,No,No,25,23,Month-to-month,Electronic check,Fiber optic,1,104.2,2429.24,1.0,1
CUST01191,Male,0,Yes,No,43,59,Month-to-month,Electronic check,No,3,68.27,4055.57,1.0,0
CUST01192,Male,0,No,No,68,46,Month-to-month,Credit card,Fiber optic,2,97.75,4480.05,2.0,1
CUST01193,Female,0,Yes,No,62,38,Month-to-month,Bank transfer,No,4,87.28,3296.98,1.0,1
CUST01194,Female,1,Yes,No,61,14,Month-to-month,Electronic check,DSL,3,92.43,1250.46,2.0,1
CUST01195,Female,0,Yes,No,22,62,Month-to-month,Electronic check,Fiber optic,2,69.26,4249.66,3.0,0
CUST01196,Female,0,Yes,No,23,35,Two year,Mailed check,No,4,83.34,2926.61,2.0,0
CUST01197,Female,0,Yes,No,43,19,Month-to-month,Electronic check,DSL,2,100.55,1874.48,2.0,1
CUST01198,Male,0,No,Yes,71,30,Month-to-month,Bank transfer,DSL,3,59.79,1867.12,1.0,1
CUST01199,Female,1,No,No,21,25,Month-to-month,Mailed check,Fiber optic,2,100.6,2513.12,2.0,1
CUST01200,Male,0,Yes,No,36,40,Month-to-month,Bank transfer,No,2,79.2,3243.07,1.0,1
CUST01201,Male,0,No,No,37,14,Month-to-month,Credit card,DSL,2,36.59,540.85,2.0,0
CUST01202,Male,0,Yes,No,50,26,Month-to-month,Mailed check,Fiber optic,2,22.47,545.36,2.0,1
CUST01203,Male,0,Yes,Yes,37,22,One year,Electronic check,DSL,2,56.28,1235.06,1.0,1
CUST01204,Male,1,No,Yes,66,48,One year,Bank transfer,Fiber optic,2,74.67,3500.49,3.0,1
CUST01205,Female,0,No,No,29,51,Month-to-month,Electronic check,No,2,103.98,5312.5,0.0,1
CUST01206,Male,0,No,Yes,64,3,One year,Credit card,DSL,4,32.75,63.96,2.0,0
CUST01207,Female,0,Yes,No,18,42,Month-to-month,Electronic check,DSL,2,100.02,4145.17,3.0,0
CUST01208,Male,0,No,No,43,19,Month-to-month,Credit card,Fiber optic,2,106.3,2095.81,2.0,0
CUST01209,Male,0,No,No,31,28,One year,Electronic check,Fiber optic,3,35.07,1033.49,2.0,1
CUST01210,Female,1,No,No,55,45,Two year,Electronic check,DSL,3,105.16,4782.35,3.0,0
CUST01211,Female,0,No,No,54,71,One year,Mailed check,Fiber optic,4,119.15,8498.76,2.0,0
CUST01212,Male,1,No,No,28,63,Month-to-month,Credit card,No,2,92.68,5777.1,2.0,1
CUST01213,Male,1,No,Yes,53,19,Two year,Credit card,DSL,1,98.48,1851.1,4.0,1
CUST01214,Male,0,No,No,30,47,Month-to-month,Electronic check,DSL,2,119.44,5596.7,3.0,1
CUST01215,Female,0,Yes,No,60,14,Month-to-month,Electronic check,Fiber optic,2,80.55,1042.21,2.0,1
CUST01216,Female,0,No,No,20,38,Month-to-month,Mailed check,Fiber optic,3,50.79,1902.17,4.0,1
CUST01217,Male,0,Yes,No,50,53,One year,Electronic check,DSL,2,103.75,5471.45,2.0,1
CUST01218,Female,0,No,Yes,23,61,Two year,Bank transfer,Fiber optic,4,81.45,4974.75,0.0,0
CUST01219,Female,0,No,No,67,36,Month-to-month,Mailed check,No,2,78.12,2938.94,1.0,0
CUST01220,Female,0,No,Yes,73,40,Month-to-month,Bank transfer,DSL,4,45.36,1813.36,3.0,0
CUST01221,Female,0,Yes,Yes,27,30,One year,Bank transfer,Fiber optic,1,95.63,2875.23,3.0,1
CUST01222,Female,0,No,Yes,22,9,Two year,Bank transfer,DSL,3,28.17,241.02,3.0,0
CUST01223,Female,0,Yes,Yes,40,64,Month-to-month,Credit card,Fiber optic,4,112.43,7232.41,2.0,1
CUST01224,Female,0,No,No,27,33,Two year,Electronic check,Fiber optic,4,52.58,1681.44,4.0,0
CUST01225,Male,0,No,Yes,61,52,Month-to-month,Electronic check,Fiber optic,1,32.78,1799.36,2.0,1
CUST01226,Female,0,Yes,Yes,19,14,One year,Bank transfer,Fiber optic,1,64.24,893.15,2.0,1
CUST01227,Female,0,Yes,Yes,30,53,Month-to-month,Electronic check,DSL,3,24.25,1265.49,2.0,1
CUST01228,Male,0,No,No,57,59,Month-to-month,Electronic check,Fiber optic,1,88.46,5267.64,4.0,1
CUST01229,Female,1,Yes,No,19,41,One year,Credit card,Fiber optic,1,110.27,4476.52,4.0,1
CUST01230,Female,0,Yes,No,37,68,Two year,Bank transfer,DSL,1,103.73,7089.6,1.0,0
CUST01231,Female,0,Yes,No,18,68,Month-to-month,Mailed check,No,2,32.74,2296.58,0.0,1
CUST01232,Female,0,Yes,No,54,8,Month-to-month,Bank transfer,DSL,2,32.63,248.97,2.0,1
CUST01233,Male,0,No,No,26,2,Month-to-month,Electronic check,Fiber optic,1,101.34,305.32,2.0,1
CUST01234,Female,0,No,No,34,41,Month-to-month,Credit card,Fiber optic,1,112.43,4641.84,2.0,1
CUST01235,Male,0,No,Yes,26,55,One year,Electronic check,Fiber optic,2,66.07,3666.68,3.0,1
CUST01236,Female,1,Yes,No,28,16,Month-to-month,Bank transfer,DSL,2,69.9,1186.69,4.0,1
CUST01237,Female,1,No,No,32,62,One year,Bank transfer,DSL,1,51.83,3295.0,2.0,0
CUST01238,Female,0,No,No,41,48,Month-to-month,Mailed check,DSL,2,109.43,5265.73,3.0,1
CUST01239,Female,0,No,No,55,30,Two year,Bank transfer,Fiber optic,4,84.49,2574.55,4.0,0
CUST01240,Male,0,Yes,Yes,72,12,Month-to-month,Credit card,Fiber optic,4,48.83,655.78,0.0,1
CUST01241,Male,0,Yes,No,52,35,Month-to-month,Bank transfer,Fiber optic,4,49.88,1687.71,3.0,1
CUST01242,Male,0,No,No,47,11,Month-to-month,Electronic check,No,3,109.12,1113.84,1.0,0
CUST01243,Male,0,Yes,Yes,48,64,Two year,Mailed check,No,2,21.36,1364.16,2.0,0
CUST01244,Male,1,No,Yes,66,50,Month-to-month,Credit card,Fiber optic,3,52.27,2525.83,2.0,1
CUST01245,Female,0,No,No,22,21,Month-to-month,Mailed check,Fiber optic,2,75.44,1568.54,3.0,1
CUST01246,Male,0,Yes,Yes,61,69,Two year,Bank transfer,DSL,2,34.82,2418.3,2.0,0
CUST01247,Male,1,No,Yes,67,48,Two year,Mailed check,No,2,29.21,1388.3,1.0,0
CUST01248,Female,1,No,Yes,31,20,Two year,Electronic check,No,2,101.53,2023.52,2.0,1
CUST01249,Male,0,Yes,Yes,70,67,Month-to-month,Electronic check,DSL,2,109.44,7282.4,2.0,1
CUST01250,Female,0,Yes,Yes,73,44,Month-to-month,Credit card,Fiber optic,1,102.36,4543.25,0.0,1
CUST01251,Male,0,Yes,No,28,33,One year,Bank transfer,No,3,109.88,3572.87,1.0,0
CUST01252,Female,0,Yes,Yes,26,61,Month-to-month,Electronic check,DSL,1,75.31,4488.76,3.0,0
CUST01253,Male,0,Yes,No,51,9,Month-to-month,Credit card,Fiber optic,1,101.23,900.7,1.0,1
CUST01254,Female,0,Yes,Yes,29,68,Month-to-month,Mailed check,DSL,1,58.4,4016.95,1.0,1
CUST01255,Male,0,Yes,No,52,35,Two year,Bank transfer,Fiber optic,2,86.63,3036.04,1.0,0
CUST01256,Male,0,No,No,52,65,Month-to-month,Electronic check,DSL,1,118.88,7668.96,2.0,1
CUST01257,Female,0,Yes,No,18,8,One year,Credit card,DSL,4,42.57,345.66,2.0,0
CUST01258,Female,0,Yes,No,57,45,Month-to-month,Bank transfer,DSL,2,58.99,2676.47,2.0,0
CUST01259,Female,1,Yes,No,39,47,One year,Bank transfer,No,2,68.0,3200.52,2.0,0
CUST01260,Male,0,Yes,No,46,40,One year,Electronic check,Fiber optic,2,33.8,1338.77,3.0,1
CUST01261,Female,0,No,No,25,54,Month-to-month,Electronic check,Fiber optic,2,28.1,1541.7,1.0,1
CUST01262,Male,0,No,Yes,28,46,Month-to-month,Electronic check,Fiber optic,3,102.97,4649.7,2.0,1
CUST01263,Female,0,No,No,58,47,One year,Credit card,DSL,2,117.68,5486.26,0.0,0
CUST01264,Male,1,No,No,54,15,Month-to-month,Electronic check,No,3,60.47,841.79,2.0,1
CUST01265,Female,0,No,No,31,19,One year,Bank transfer,No,4,28.76,613.86,5.0,1
CUST01266,Female,0,No,No,47,26,One year,Electronic check,Fiber optic,3,26.58,726.68,1.0,1
CUST01267,Male,0,Yes,No,52,52,One year,Electronic check,Fiber optic,3,109.13,5684.02,0.0,1
CUST01268,Female,0,No,Yes,38,22,Month-to-month,Electronic check,Fiber optic,1,66.38,1387.83,1.0,1
CUST01269,Female,0,No,No,54,21,Month-to-month,Credit card,DSL,2,52.0,1129.21,1.0,1
CUST01270,Female,0,No,No,22,51,One year,Bank transfer,DSL,2,67.65,3519.48,2.0,0
CUST01271,Male,0,Yes,No,36,38,Month-to-month,Credit card,Fiber optic,3,51.83,1998.11,5.0,0
CUST01272,Male,0,No,No,31,20,Two year,Credit card,No,3,68.9,1376.24,4.0,0
CUST01273,Female,0,Yes,No,43,29,Two year,Electronic check,DSL,3,105.96,3104.43,2.0,1
CUST01274,Female,0,No,Yes,21,51,Month-to-month,Credit card,Fiber optic,3,79.23,4054.38,2.0,1
CUST01275,Male,0,No,No,42,4,Month-to-month,Mailed check,DSL,1,89.47,404.18,2.0,1
CUST01276,Male,0,No,No,62,55,Month-to-month,Credit card,DSL,1,56.47,3151.03,5.0,1
CUST01277,Female,0,No,No,59,71,Two year,Electronic check,Fiber optic,1,93.85,6652.3,0.0,0
CUST01278,Male,0,No,No,42,28,Month-to-month,Credit card,DSL,4,86.66,2393.45,4.0,1
CUST01279,Female,0,No,No,35,4,Month-to-month,Electronic check,No,3,31.96,107.85,4.0,1
CUST01280,Female,0,No,No,57,22,One year,Electronic check,Fiber optic,3,77.26,1726.51,2.0,0
CUST01281,Male,0,Yes,No,25,45,Month-to-month,Electronic check,DSL,3,45.67,2038.18,1.0,0
CUST01282,Male,1,Yes,No,56,67,Month-to-month,Electronic check,Fiber optic,3,100.41,6689.94,1.0,1
CUST01283,Male,0,Yes,Yes,57,66,Month-to-month,Mailed check,No,4,62.59,4130.89,1.0,0
CUST01284,Male,0,Yes,No,31,34,One year,Credit card,DSL,3,119.47,4117.35,1.0,1
CUST01285,Male,0,No,No,49,55,Month-to-month,Bank transfer,Fiber optic,2,29.25,1615.51,1.0,1
CUST01286,Male,0,Yes,No,68,1,Month-to-month,Electronic check,Fiber optic,3,98.03,84.22,3.0,1
CUST01287,Male,0,No,Yes,55,38,Two year,Electronic check,DSL,1,,3336.08,3.0,1
CUST01288,Male,0,Yes,No,50,6,Month-to-month,Mailed check,No,3,96.75,584.7,2.0,1
CUST01289,Female,0,Yes,No,40,25,One year,Credit card,DSL,2,50.75,1172.07,4.0,1
CUST01290,Female,0,Yes,No,32,17,Month-to-month,Electronic check,DSL,1,,1211.41,3.0,0
CUST01291,Male,0,Yes,No,50,61,Month-to-month,Mailed check,Fiber optic,3,99.65,6099.02,2.0,1
CUST01292,Female,0,Yes,No,42,12,Month-to-month,Electronic check,DSL,2,43.25,519.81,1.0,1
CUST01293,Female,0,No,No,34,6,One year,Mailed check,Fiber optic,4,42.6,308.72,4.0,0
CUST01294,Female,1,No,No,50,27,Month-to-month,Electronic check,Fiber optic,1,75.11,2088.62,1.0,1
CUST01295,Female,1,No,No,64,8,Month-to-month,Electronic check,DSL,2,72.36,618.82,4.0,1
CUST01296,Female,0,No,Yes,72,65,Month-to-month,Electronic check,No,2,48.23,3092.43,0.0,1
CUST01297,Male,1,No,No,19,57,Month-to-month,Electronic check,Fiber optic,1,49.81,2798.38,2.0,1
CUST01298,Male,1,No,No,31,40,Month-to-month,Electronic check,Fiber optic,2,47.78,1967.07,2.0,1
CUST01299,Male,1,Yes,No,70,14,One year,Bank transfer,Fiber optic,1,97.15,1266.24,2.0,1
CUST01300,Male,0,Yes,No,57,35,Month-to-month,Electronic check,DSL,1,85.19,2974.21,3.0,1
